Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Vehicle_driver_relation,Types_of_Junction,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Pedestrian_movement,Cause_of_accident,Accident_severity
10:35:00,Wednesday,31-50,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,No priority to vehicle,Serious Injury
18:30:00,Thursday,18-30,Unknown,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
18:30:00,Thursday,31-50,Male,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
18:30:00,Friday,31-50,Male,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
18:30:00,Friday,18-30,Male,Owner,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving at high speed,Slight Injury
11:55:00,Friday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.2,Going straight,Not a Pedestrian,No distancing,Slight Injury
11:55:00,Friday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.2,Going straight,Unknown or other,Changing lane to the right,Slight Injury
7:30:00,Wednesday,Over 51,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Other,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
7:30:00,Wednesday,31-50,Male,Employee,No junction,Wet or damp,Darkness - lights lit,Other,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Getting off the vehicle improperly,Slight Injury
0:09:00,Monday,18-30,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Other,Slight Injury
0:09:00,Monday,31-50,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Other,Slight Injury
19:47:00,Saturday,18-30,Female,Employee,O Shape,Wet or damp,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Serious Injury
19:47:00,Saturday,31-50,Male,Employee,O Shape,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Serious Injury
19:00:00,Wednesday,31-50,Unknown,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Overtaking,Slight Injury
19:00:00,Wednesday,Under 18,Male,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No priority to pedestrian,Slight Injury
12:00:00,Thursday,Unknown,Female,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
12:00:00,Thursday,18-30,Male,Owner,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
22:42:00,Friday,18-30,Male,Owner,No junction,Dry,Darkness - lights lit,Normal,Collision with pedestrians,0.0,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
7:55:00,Monday,18-30,Male,Owner,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Serious Injury
7:25:00,Friday,31-50,Male,Owner,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Overtaking,Serious Injury
7:25:00,Friday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Other,Serious Injury
23:25:00,Saturday,Unknown,Female,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Collision with pedestrians,0.2,0.0,Going straight,Not a Pedestrian,Driving to the left,Serious Injury
23:25:00,Saturday,18-30,Male,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Driving at high speed,Serious Injury
15:10:00,Wednesday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Unknown,Serious Injury
15:10:00,Wednesday,31-50,Male,Owner,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Serious Injury
17:00:00,Wednesday,Unknown,Female,Employee,Y Shape,Wet or damp,Darkness - lights lit,Other,Vehicle with vehicle collision,0.2,0.0,Unknown,Not a Pedestrian,No distancing,Serious Injury
17:00:00,Wednesday,31-50,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Other,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Other,Serious Injury
16:10:00,Tuesday,18-30,Male,Employee,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
13:29:00,Saturday,31-50,Male,Owner,Other,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Reversing,Not a Pedestrian,Changing lane to the left,Serious Injury
13:29:00,Saturday,18-30,Male,Owner,Other,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Crossing from nearside - masked by parked or statioNot a Pedestrianry vehicle,No priority to pedestrian,Serious Injury
12:40:00,Friday,Over 51,Male,Owner,Other,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Overtaking,Serious Injury
12:40:00,Friday,18-30,Male,Owner,Other,Dry,Daylight,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Serious Injury
15:30:00,Friday,Over 51,Male,Owner,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,0.8,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
15:30:00,Friday,31-50,Male,Owner,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,0.8,Going straight,Not a Pedestrian,No priority to pedestrian,Slight Injury
15:30:00,Friday,31-50,Male,Owner,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,0.8,Turnover,Not a Pedestrian,Changing lane to the right,Slight Injury
15:30:00,Friday,31-50,Male,Owner,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,0.8,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
15:30:00,Friday,31-50,Male,Owner,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.6000000000000001,0.8,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
3:32:00,Saturday,Under 18,Male,Owner,No junction,Dry,Darkness - lights lit,Normal,Rollover,0.2,0.4000000000000001,Going straight,Not a Pedestrian,Changing lane to the right,Fatal injury
3:32:00,Saturday,Under 18,Male,Owner,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.4000000000000001,Going straight,Not a Pedestrian,Changing lane to the left,Fatal injury
3:32:00,Saturday,Under 18,Male,Owner,No junction,Dry,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.4000000000000001,Going straight,Not a Pedestrian,Overturning,Fatal injury
3:32:00,Saturday,18-30,Male,Owner,No junction,Dry,Darkness - lights lit,Normal,Collision with pedestrians,0.2,0.4000000000000001,Going straight,Not a Pedestrian,Driving carelessly,Fatal injury
12:52:00,Wednesday,Over 51,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Turnover,Crossing from nearside - masked by parked or statioNot a Pedestrianry vehicle,No distancing,Slight Injury
12:52:00,Wednesday,18-30,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
9:36:00,Saturday,18-30,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
9:36:00,Saturday,31-50,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Reversing,Not a Pedestrian,No priority to vehicle,Slight Injury
9:36:00,Saturday,18-30,Male,Employee,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
19:15:00,Saturday,18-30,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Crossing from driver's nearside,No distancing,Serious Injury
19:15:00,Saturday,Over 51,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.2,Reversing,Not a Pedestrian,Moving Backward,Serious Injury
19:15:00,Saturday,Over 51,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.2,Going straight,Not a Pedestrian,Moving Backward,Serious Injury
11:20:00,Wednesday,31-50,Male,Employee,No junction,Wet or damp,Daylight,Normal,Rollover,0.2,0.2,Moving Backward,Not a Pedestrian,No distancing,Slight Injury
11:20:00,Wednesday,18-30,Male,Owner,No junction,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.2,0.2,Moving Backward,Not a Pedestrian,No distancing,Slight Injury
11:20:00,Wednesday,18-30,Male,Owner,No junction,Wet or damp,Daylight,Normal,Collision with pedestrians,0.2,0.2,Going straight,Unknown or other,No distancing,Slight Injury
22:10:00,Thursday,18-30,Male,Employee,Crossing,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.4000000000000001,0.2,Going straight,Not a Pedestrian,No priority to pedestrian,Slight Injury
22:10:00,Thursday,18-30,Unknown,Employee,Crossing,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.4000000000000001,0.2,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
22:10:00,Thursday,Over 51,Male,Employee,Crossing,Wet or damp,Darkness - lights lit,Raining,Collision with pedestrians,0.4000000000000001,0.2,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
17:20:00,Saturday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.0,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Serious Injury
14:45:00,Saturday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
14:45:00,Saturday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
14:45:00,Saturday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.2,Going straight,Not a Pedestrian,No distancing,Slight Injury
18:25:00,Thursday,18-30,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Crossing from driver's nearside,Other,Slight Injury
18:25:00,Thursday,18-30,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
6:00:00,Tuesday,18-30,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Collision with roadside objects,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
6:00:00,Tuesday,18-30,Male,Employee,No junction,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.2,0.0,Parked,Not a Pedestrian,No distancing,Slight Injury
19:40:00,Thursday,Over 51,Male,Employee,Y Shape,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
14:29:00,Wednesday,31-50,Male,Employee,Other,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Going straight,Not a Pedestrian,Overturning,Slight Injury
14:29:00,Wednesday,Over 51,Male,Employee,Other,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Going straight,Not a Pedestrian,Driving at high speed,Slight Injury
14:29:00,Wednesday,Over 51,Male,Employee,Other,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
16:40:00,Tuesday,18-30,Male,Employee,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.4000000000000001,Going straight,Not a Pedestrian,No priority to pedestrian,Slight Injury
16:40:00,Tuesday,18-30,Male,Employee,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.4000000000000001,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
16:40:00,Tuesday,18-30,Male,Employee,Crossing,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.4000000000000001,Turnover,Not a Pedestrian,Other,Slight Injury
19:02:00,Thursday,18-30,Male,Employee,Y Shape,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Unknown or other,Other,Slight Injury
13:33:00,Thursday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Moving Backward,Serious Injury
13:33:00,Thursday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Unknown,Not a Pedestrian,No distancing,Serious Injury
11:30:00,Tuesday,18-30,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Moving Backward,Not a Pedestrian,Moving Backward,Slight Injury
8:45:00,Friday,18-30,Male,Employee,Y Shape,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
8:45:00,Friday,18-30,Male,Employee,Y Shape,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Moving Backward,Not a Pedestrian,Driving carelessly,Slight Injury
8:45:00,Friday,18-30,Male,Employee,Y Shape,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.2,Turnover,Not a Pedestrian,No distancing,Slight Injury
17:50:00,Wednesday,18-30,Male,Employee,No junction,Dry,Daylight,Normal,Collision with roadside objects,0.4000000000000001,0.4000000000000001,Going straight,Not a Pedestrian,Other,Slight Injury
17:50:00,Wednesday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.4000000000000001,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
17:50:00,Wednesday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.4000000000000001,Unknown,Not a Pedestrian,No distancing,Slight Injury
9:45:00,Friday,Over 51,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
9:45:00,Friday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,No distancing,Slight Injury
9:50:00,Tuesday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.4000000000000001,0.4000000000000001,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
9:50:00,Tuesday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.4000000000000001,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
9:50:00,Tuesday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.4000000000000001,Reversing,Not a Pedestrian,No priority to pedestrian,Slight Injury
9:50:00,Tuesday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.4000000000000001,Going straight,Not a Pedestrian,No priority to vehicle,Slight Injury
18:40:00,Thursday,18-30,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Changing lane to the left,Slight Injury
18:44:00,Tuesday,31-50,Male,Employee,Crossing,Wet or damp,Daylight,Windy,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Turnover,Slight Injury
19:33:00,Sunday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Turnover,Not a Pedestrian,Driving to the left,Serious Injury
19:33:00,Sunday,Over 51,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Reversing,Not a Pedestrian,Driving carelessly,Serious Injury
19:33:00,Sunday,Under 18,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.4000000000000001,0.0,Going straight,Not a Pedestrian,Driving to the left,Serious Injury
12:25:00,Thursday,Over 51,Male,Employee,Y Shape,Dry,Daylight,Normal,Collision with pedestrians,0.2,0.0,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
12:25:00,Thursday,31-50,Male,Employee,Y Shape,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Turnover,Not a Pedestrian,No priority to pedestrian,Slight Injury
19:00:00,Thursday,18-30,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Moving Backward,Not a Pedestrian,Driving carelessly,Slight Injury
19:00:00,Thursday,31-50,Male,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.0,Going straight,Not a Pedestrian,Changing lane to the right,Slight Injury
20:00:00,Friday,Unknown,Female,Owner,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.4000000000000001,Going straight,Not a Pedestrian,Moving Backward,Serious Injury
20:00:00,Friday,Unknown,Female,Employee,No junction,Dry,Daylight,Normal,Collision with roadside objects,0.0,0.4000000000000001,Going straight,Not a Pedestrian,Driving carelessly,Serious Injury
20:00:00,Friday,Unknown,Female,Employee,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.4000000000000001,Reversing,Not a Pedestrian,Changing lane to the right,Serious Injury
13:50:00,Sunday,31-50,Male,Owner,No junction,Dry,Daylight,Normal,Vehicle with vehicle collision,0.0,0.0,Going straight,Not a Pedestrian,Driving carelessly,Serious Injury
12:05:00,Friday,18-30,Male,Employee,Unknown,Dry,Daylight,Normal,Vehicle with vehicle collision,0.2,0.6000000000000001,Going straight,Not a Pedestrian,Driving carelessly,Slight Injury
